customer_id,age,gender,region,tenure_months,contract_type,usage_prev_30d_gb,usage_last_30d_gb,avg_call_minutes,support_tickets_last_90d,avg_ticket_resolution_days,monthly_charges,total_charges,late_payments_last_6m,payment_method,churn
100898,22,Female,East,63,Month-to-month,32.2,30.05,71.3,0,3.49,100.31,6395.83,1,Digital wallet,0
100899,53,Female,West,32,Month-to-month,30.56,27.5,161.9,0,0.1,34.94,1143.75,0,Digital wallet,0
100900,18,Male,South,31,Month-to-month,36.29,14.94,238.1,0,5.15,79.51,2585.21,0,Bank transfer,1
100901,20,Female,South,20,Month-to-month,35.72,23.13,65.4,0,4.91,77.42,1444.84,0,Bank transfer,1
100902,30,Female,East,32,Two year,38.26,34.05,42.1,0,4.38,64.55,2031.16,1,Digital wallet,0
100903,68,Female,South,60,Two year,37.62,42.07,245.4,2,2.72,36.26,2275.07,0,Credit card,0
100904,44,Female,South,36,Two year,47.7,42.42,86.1,0,4.37,76.83,2787.85,0,Digital wallet,0
100905,58,Male,West,50,Month-to-month,42.92,41.57,90.0,0,2.89,97.14,4613.05,0,Digital wallet,0
100906,41,Male,East,30,One year,21.35,5.64,119.4,2,2.87,99.35,2702.44,0,Bank transfer,0
100907,27,Male,West,51,Month-to-month,28.37,15.68,105.8,1,3.55,77.2,4121.34,0,Bank transfer,0
100908,39,Male,West,51,Month-to-month,9.57,8.85,165.0,2,3.32,86.01,4369.68,0,Credit card,1
100909,23,Female,South,38,Month-to-month,25.31,26.19,48.0,1,4.04,18.88,734.03,0,Credit card,1
100910,61,Female,East,67,Two year,21.12,20.14,38.4,0,0.1,79.44,4853.66,0,Bank transfer,0
100911,28,Female,East,63,One year,53.69,50.25,142.0,1,2.37,79.8,4960.25,0,Credit card,0
100912,39,Male,East,12,Month-to-month,22.69,9.41,146.8,0,0.67,56.2,700.09,1,Credit card,1
100913,73,Female,East,17,One year,37.48,42.76,164.6,0,3.9,66.62,1126.4,1,Bank transfer,1
100914,51,Male,East,68,Two year,42.65,49.0,159.4,0,1.13,51.21,3332.78,0,Bank transfer,0
100915,44,Female,West,29,Month-to-month,15.66,13.94,39.0,0,2.08,25.61,701.73,0,Credit card,0
100916,48,Male,South,23,Two year,30.02,31.76,157.9,2,3.9,79.82,1679.76,0,Bank transfer,0
100917,62,Male,East,57,Month-to-month,25.47,28.45,154.0,1,4.46,111.72,5734.31,0,Credit card,0
100918,32,Male,North,43,Month-to-month,19.26,21.98,43.8,0,3.82,42.68,1746.18,0,Mailed check,0
100919,54,Female,East,10,Two year,40.38,37.93,200.8,0,3.63,66.41,654.32,1,Credit card,0
100920,67,Male,West,7,Month-to-month,50.6,54.92,64.0,0,0.72,31.35,227.13,0,Digital wallet,0
100921,50,Male,West,58,One year,35.48,33.65,58.9,0,0.97,70.26,4269.85,1,Bank transfer,0
100922,43,Male,South,55,Month-to-month,13.89,14.4,167.0,1,0.49,48.64,,0,Digital wallet,0
100923,26,Female,South,26,One year,37.41,9.86,51.0,0,0.92,61.07,1497.27,1,Bank transfer,0
100924,32,Male,South,62,One year,14.86,14.92,96.8,1,2.74,89.41,5015.28,0,Bank transfer,0
100925,71,Male,North,9,Two year,32.65,15.66,87.8,2,4.01,71.99,616.69,0,Digital wallet,1
100926,48,Male,North,62,Two year,25.99,27.6,78.2,0,4.0,61.71,3818.41,0,Credit card,0
100927,35,Male,West,6,One year,15.05,16.92,67.3,0,0.1,41.43,239.22,0,Mailed check,0
100928,41,Female,South,46,Month-to-month,19.61,6.0,321.1,0,2.45,82.09,3858.61,1,Digital wallet,0
100929,50,Female,West,60,Month-to-month,26.58,23.49,161.4,2,2.09,36.91,2015.39,1,Mailed check,0
100930,48,Male,North,44,One year,19.52,17.9,72.6,1,0.1,98.0,4294.39,1,Mailed check,1
100931,57,Female,East,56,Month-to-month,12.68,13.01,14.8,1,3.74,67.62,3975.21,0,Credit card,0
100932,32,Male,East,25,Month-to-month,15.99,5.54,73.9,0,3.7,39.09,906.97,0,Mailed check,0
100933,55,Female,East,21,Two year,61.1,58.48,134.1,0,1.59,27.08,594.11,1,Bank transfer,0
100934,43,Male,East,19,Month-to-month,41.93,42.66,87.5,0,2.04,56.7,1093.71,0,Bank transfer,0
100935,71,Male,East,9,Month-to-month,13.93,15.12,139.1,0,2.72,55.98,477.85,0,Credit card,1
100936,27,Male,West,20,Two year,30.23,32.03,53.9,0,3.12,76.36,1471.54,0,Credit card,0
100937,26,Male,East,18,One year,33.8,36.5,119.2,1,1.53,39.31,648.15,2,Credit card,0
100938,44,Female,North,54,One year,40.86,17.49,173.1,1,1.21,84.65,4582.18,1,Credit card,0
100939,46,Female,North,16,Month-to-month,25.75,23.13,115.3,0,0.87,15.0,236.2,0,Credit card,1
100940,57,Female,East,12,Month-to-month,42.46,16.23,91.5,0,4.73,67.04,745.87,0,Digital wallet,0
100941,41,Male,South,53,One year,16.65,14.3,147.5,0,4.33,46.9,2433.19,0,Digital wallet,0
100942,70,Female,South,39,Month-to-month,35.77,14.11,23.8,1,0.86,67.31,2739.26,0,Credit card,1
100943,45,Male,East,16,One year,44.99,50.01,172.8,2,1.16,95.11,1590.56,0,Digital wallet,0
100944,25,Female,South,51,Month-to-month,29.83,29.39,27.0,1,0.91,87.6,4553.11,1,Bank transfer,0
100945,24,Female,West,16,Month-to-month,74.58,77.62,189.4,3,0.27,73.34,1081.17,0,Credit card,0
100946,73,Male,East,56,Month-to-month,47.01,18.73,89.3,1,5.43,98.21,5249.58,0,Bank transfer,1
100947,25,Male,,3,Month-to-month,36.43,31.76,,2,1.4,99.23,295.13,0,Credit card,1
100948,72,Male,East,42,Month-to-month,28.83,30.62,181.0,0,3.64,103.39,4022.16,0,Bank transfer,0
100949,33,Female,West,43,One year,29.59,26.05,,0,1.99,222.2834311083612,2207.54,0,Credit card,0
100950,23,Female,East,27,One year,55.44,11.56,93.0,1,2.17,83.63,2265.88,0,Bank transfer,1
100951,35,Male,West,49,Month-to-month,23.81,25.87,195.8,0,2.07,84.16,3880.99,1,Digital wallet,0
100952,53,Female,North,27,One year,15.19,13.18,128.8,0,3.05,65.21,1815.92,0,Bank transfer,0
100953,42,Female,East,47,Month-to-month,31.45,27.52,146.9,2,2.22,90.83,4283.84,0,Bank transfer,1
100954,62,Male,East,16,Month-to-month,23.51,22.41,222.6,1,3.62,65.9,1078.81,0,Mailed check,0
100955,52,Female,South,41,Two year,37.05,14.22,137.3,0,4.23,27.76,1133.83,0,Digital wallet,0
100956,40,Male,North,54,One year,67.32,26.71,181.2,0,1.57,96.74,5453.66,1,Credit card,0
100957,54,Female,East,69,One year,9.13,8.34,306.6,2,2.81,49.7,3528.49,0,Mailed check,1
100958,73,Male,South,26,Month-to-month,2.56,1.27,180.4,1,,21.12,572.16,0,Credit card,0
100959,41,Female,West,34,Month-to-month,29.12,33.35,87.8,3,1.72,144.74,5113.22,0,Bank transfer,0
100960,26,Male,South,34,One year,15.54,15.32,131.3,1,2.53,37.95,1281.15,1,Digital wallet,0
100961,41,Male,North,62,One year,32.38,14.26,,0,2.2,80.97,5159.51,0,Bank transfer,0
100962,65,Male,East,69,One year,42.72,42.32,,1,2.34,38.52,2538.94,1,Digital wallet,0
100963,30,Female,South,46,Two year,19.57,5.6,95.4,1,3.27,168.67867671039457,2289.83,1,Bank transfer,1
100964,72,Male,North,59,Month-to-month,36.23,31.3,142.8,0,3.59,47.52,2727.94,2,Digital wallet,0
100965,51,Female,East,6,Two year,15.91,7.86,182.6,0,0.1,40.1,221.15,0,Credit card,1
100966,52,Female,South,54,One year,15.51,15.47,71.9,0,2.77,86.68,4357.37,2,Mailed check,1
100967,36,Female,North,58,Month-to-month,23.06,20.05,117.1,3,2.03,121.78,6978.72,0,Bank transfer,1
100968,70,Female,East,51,Month-to-month,24.4,25.34,60.4,1,1.78,65.15,3117.81,0,Bank transfer,0
100969,20,Female,East,42,One year,32.14,6.99,74.3,0,4.59,20.61,780.96,1,Bank transfer,0
100970,35,Male,West,64,Month-to-month,31.8,36.39,128.2,0,0.1,38.87,2348.35,0,Credit card,0
100971,41,Female,South,47,One year,31.03,29.44,91.1,1,2.42,44.11,2039.59,1,Credit card,0
100972,45,Male,North,61,One year,44.83,48.98,245.2,0,4.66,67.53,4009.77,0,Credit card,0
100973,45,Female,West,13,Month-to-month,30.07,34.27,34.1,0,2.61,54.59,672.17,0,Digital wallet,0
100974,26,Male,East,48,Month-to-month,56.96,20.88,,0,1.08,117.89,5701.43,0,Credit card,0
100975,30,Female,North,32,One year,31.96,36.45,180.6,1,2.18,62.57,1879.51,0,Digital wallet,0
100976,23,Female,West,62,Month-to-month,44.0,47.25,160.3,1,5.16,85.17,5320.79,0,Mailed check,0
100977,50,Male,North,63,Two year,12.19,6.22,173.9,0,4.26,60.73,3560.31,0,Credit card,0
100978,37,Female,West,60,Month-to-month,36.43,18.65,171.9,0,1.72,63.98,3496.76,0,Credit card,0
100979,50,Male,East,16,Two year,27.98,31.09,86.8,3,4.8,56.02,855.3,0,Digital wallet,0
100980,51,Male,West,35,Month-to-month,27.53,26.3,185.9,1,3.46,64.86,2335.84,0,Mailed check,0
100981,58,Female,West,1,Month-to-month,58.04,59.5,134.4,0,0.1,52.59,53.16,0,Digital wallet,1
100982,49,Female,North,70,One year,73.89,77.5,38.5,0,2.34,65.93,4640.85,0,Credit card,0
100983,54,Male,West,19,Month-to-month,41.13,11.94,75.1,0,5.24,51.1,885.05,0,Bank transfer,0
100984,51,Female,South,45,Month-to-month,4.37,4.0,60.9,1,2.26,121.71,5076.18,1,Credit card,0
100985,55,Female,East,35,Month-to-month,36.89,34.82,102.4,0,4.78,74.83,2615.26,1,Bank transfer,0
100986,53,Female,East,65,One year,6.46,2.39,27.3,1,0.35,79.48,5179.12,0,Bank transfer,0
100987,36,Female,North,59,One year,29.77,28.54,169.2,0,0.54,60.77,3447.96,0,Digital wallet,0
100988,32,Male,North,56,Month-to-month,34.37,29.89,,0,4.2,28.12,1633.72,0,Mailed check,0
100989,62,Male,North,46,Month-to-month,19.46,19.21,85.2,1,3.78,31.26,1503.72,0,Credit card,0
100990,37,Female,North,9,Month-to-month,54.82,59.48,144.3,1,,60.64,503.72,0,Mailed check,0
100991,49,Female,North,66,Two year,16.83,17.58,250.5,0,3.8,59.82,3685.44,0,Digital wallet,0
100992,29,Male,West,5,Month-to-month,33.54,34.8,90.2,1,1.61,74.77,391.2,0,Digital wallet,0
100993,42,Female,South,33,One year,52.44,54.11,90.3,1,0.81,69.64,2345.46,0,Mailed check,0
100994,48,Female,West,27,Month-to-month,34.53,29.58,98.7,1,3.08,53.24,1344.0,0,Credit card,0
100995,53,Female,West,28,One year,17.08,14.53,161.4,0,2.07,131.26,3803.46,1,Bank transfer,0
100996,48,Male,East,70,Two year,20.15,18.15,89.2,0,3.13,73.69,5136.72,0,Mailed check,0
100997,38,Male,South,17,Month-to-month,35.2,15.1,99.8,0,2.81,53.96,901.62,0,Bank transfer,1
100998,72,Male,West,42,One year,51.09,57.43,158.1,1,2.0,55.6,2362.49,1,Credit card,0
100999,47,Female,East,16,Month-to-month,30.11,33.34,152.8,1,5.33,83.03,1240.11,0,Digital wallet,0
101000,64,Female,East,65,One year,18.47,7.49,82.4,1,0.94,59.39,3710.65,1,Mailed check,0
101001,59,Male,West,53,Month-to-month,26.77,27.39,,1,2.73,88.82,4536.91,0,Bank transfer,0
101002,49,Female,East,30,Month-to-month,17.66,9.59,92.8,0,2.36,62.84,1809.05,1,Digital wallet,0
101003,68,Female,South,6,Month-to-month,27.83,15.86,105.9,0,2.96,55.36,,0,Credit card,0
101004,25,Male,West,11,Month-to-month,16.34,15.78,129.4,0,2.57,29.06,307.6,2,Mailed check,1
101005,70,Male,South,18,Two year,14.04,3.1,116.0,0,4.12,90.98,1510.55,1,Credit card,1
101006,66,Female,West,29,One year,27.92,31.81,50.3,0,2.97,37.84,1090.56,1,Credit card,1
101007,46,Female,North,63,Month-to-month,29.99,26.09,87.9,1,1.52,83.76,5465.89,0,Bank transfer,0
101008,59,Female,North,9,Month-to-month,33.25,29.23,28.6,1,0.96,50.06,455.65,0,Digital wallet,0
101009,47,Female,South,41,One year,16.81,17.42,129.0,1,1.35,86.51,3427.44,0,Credit card,0
101010,33,Male,North,25,Month-to-month,23.75,24.08,57.3,0,1.28,97.08,2356.38,0,Credit card,0
101011,63,Female,West,4,Month-to-month,39.53,22.64,41.5,3,3.52,46.17,183.06,0,Digital wallet,1
101012,32,Female,North,44,One year,51.57,59.02,95.4,2,2.38,43.99,2017.19,0,Credit card,0
101013,35,Male,East,51,Month-to-month,10.48,11.44,140.7,1,3.09,120.46,6407.78,0,Bank transfer,0
101014,47,Male,North,69,Month-to-month,21.67,24.52,114.2,0,0.43,76.47,5308.82,0,Bank transfer,0
101015,65,Female,West,36,Month-to-month,34.69,22.17,265.6,2,2.03,83.06,2888.29,0,Mailed check,1
101016,39,Female,South,24,Month-to-month,42.57,45.41,34.2,0,3.22,31.18,698.28,0,Mailed check,1
101017,46,Female,North,61,One year,33.24,21.84,32.9,0,4.06,39.55,2232.81,0,Credit card,0
101018,20,Male,North,18,One year,41.04,46.3,78.5,2,0.27,70.29,1140.2,0,Credit card,0
101019,24,Male,East,49,Two year,7.38,7.79,181.9,0,4.85,55.51,2597.12,0,Credit card,0
101020,21,Female,West,67,Month-to-month,69.18,69.71,82.8,0,4.66,39.88,2429.25,0,Digital wallet,0
101021,22,Female,West,1,One year,55.31,56.64,64.0,0,4.03,71.98,72.28,0,Bank transfer,0
101022,67,Female,South,66,Two year,12.4,2.83,146.1,0,4.4,22.29,1356.54,0,Credit card,0
101023,65,Female,South,15,One year,16.6,10.65,88.2,1,1.93,72.59,1112.37,0,Bank transfer,1
101024,64,Male,North,35,Two year,24.77,6.98,219.3,1,1.3,42.49,1405.8,1,Bank transfer,0
101025,21,Female,South,19,Two year,29.57,33.13,97.2,0,2.63,82.72,1617.01,1,Credit card,0
101026,22,Male,East,11,Two year,26.62,23.46,183.5,1,2.95,67.53,670.34,2,Bank transfer,1
101027,33,Female,North,50,Two year,21.6,22.03,102.1,0,1.56,78.2,3579.96,0,Credit card,0
101028,50,Male,,35,One year,37.27,36.07,141.2,0,3.38,98.5,3508.94,0,Bank transfer,0
101029,37,Female,West,37,Month-to-month,51.39,18.97,199.0,0,4.61,48.31,1779.48,1,Digital wallet,1
101030,45,Female,North,35,Two year,20.01,20.99,32.7,2,3.84,40.53,1306.58,0,Digital wallet,0
101031,27,Female,North,54,Two year,29.61,30.53,25.7,0,2.57,95.04,5311.92,0,Credit card,0
101032,59,Female,North,69,Month-to-month,25.9,25.12,35.8,0,0.1,107.32,7412.42,0,Credit card,0
101033,35,Female,North,37,Month-to-month,39.94,42.21,59.3,0,0.2,97.04,3501.66,0,Mailed check,0
101034,21,Female,North,12,Month-to-month,21.4,21.63,203.9,0,2.36,15.0,181.61,0,Credit card,0
101035,60,Male,East,24,Two year,17.2,15.59,286.0,0,3.46,80.05,1910.68,1,Credit card,0
101036,69,Male,North,36,Month-to-month,25.56,26.62,106.5,3,0.37,41.65,1349.84,0,Credit card,0
101037,18,Female,East,8,Month-to-month,48.34,18.89,86.0,0,2.64,87.4,723.29,1,Bank transfer,1
101038,42,Female,West,17,Month-to-month,31.36,26.9,137.2,1,3.57,58.68,1022.64,0,Mailed check,0
101039,65,Female,West,15,Month-to-month,26.13,28.66,71.5,0,2.4,56.6,837.71,2,Digital wallet,0
101040,58,Female,East,70,Two year,51.29,17.93,132.7,0,1.57,55.18,3781.12,0,Bank transfer,0
101041,66,Female,North,29,Month-to-month,51.62,57.91,199.4,1,0.28,50.0,1480.05,0,Bank transfer,0
101042,41,Female,North,63,Month-to-month,0.0,0.0,137.9,1,3.66,33.02,1916.99,0,Credit card,0
101043,39,Female,North,40,Month-to-month,17.17,15.0,54.5,1,1.52,55.44,2309.89,0,Bank transfer,0
101044,58,Female,West,36,One year,40.23,37.3,104.3,1,4.97,68.28,2557.25,1,Credit card,0
101045,26,Male,West,67,One year,29.59,26.27,304.8,1,2.77,102.38,6617.66,0,Credit card,0
101046,31,Female,South,50,Month-to-month,52.04,14.82,146.8,0,3.05,77.8,3849.1,0,Credit card,0
101047,52,Male,South,18,Month-to-month,13.47,14.57,,0,3.75,57.76,1038.91,1,Mailed check,1
101048,56,Female,South,20,Two year,34.16,29.76,70.3,1,1.95,55.91,1138.67,0,Bank transfer,0
101049,24,Female,North,48,One year,41.18,21.8,79.8,0,3.2,15.0,737.36,0,Credit card,0
101050,46,Female,West,1,One year,22.64,11.1,171.7,0,1.53,55.2,55.53,1,Bank transfer,1
101051,38,Male,North,11,Month-to-month,41.6,42.11,126.6,3,1.3,68.36,769.03,0,Digital wallet,1
101052,46,Female,South,6,Two year,45.09,43.58,58.0,0,1.13,49.71,280.87,0,Credit card,0
101053,72,Male,South,51,One year,34.41,17.44,193.0,1,1.77,51.83,2573.93,1,Bank transfer,0
101054,22,Female,North,32,Month-to-month,28.48,30.62,299.5,1,5.59,15.0,495.84,0,Digital wallet,0
101055,74,Male,South,1,Two year,41.51,43.24,,0,1.14,30.24,30.35,0,Credit card,0
101056,43,Male,West,53,Two year,33.58,34.03,213.6,0,3.42,37.5,2016.34,0,Bank transfer,0
101057,62,Female,North,47,One year,37.03,37.06,52.8,1,2.16,46.92,2134.59,0,Credit card,1
101058,42,Female,East,52,One year,24.43,11.25,100.1,1,0.8,15.0,763.27,0,Credit card,0
101059,35,Male,South,12,Month-to-month,24.23,26.23,48.8,2,3.69,60.25,665.87,0,Bank transfer,1
101060,61,Male,North,63,Month-to-month,26.95,8.37,175.8,0,1.74,62.75,3946.71,0,Bank transfer,0
101061,57,Male,North,13,Month-to-month,39.0,38.73,111.8,1,1.83,75.27,968.28,1,Bank transfer,1
101062,26,Female,North,41,One year,17.59,17.17,25.7,0,4.12,54.25,2328.23,0,Digital wallet,0
101063,58,Male,North,40,Month-to-month,15.15,13.0,53.4,0,2.11,85.62,3339.76,0,Digital wallet,0
101064,60,Male,South,16,Month-to-month,25.61,23.83,103.9,1,2.84,109.61,1703.91,0,Credit card,1
101065,40,Male,West,27,Two year,49.67,47.73,36.1,0,2.46,29.81,787.42,0,Credit card,0
101066,70,Male,East,4,Month-to-month,29.23,29.92,55.7,3,2.36,33.8,139.33,0,Digital wallet,1
101067,54,Male,West,34,Two year,23.5,24.73,204.0,0,0.52,350.65611582565305,2456.91,0,Digital wallet,0
101068,37,Female,South,49,Month-to-month,24.01,11.84,68.5,1,3.79,79.65,3787.12,0,Mailed check,1
101069,18,Female,East,22,Month-to-month,20.22,10.65,129.5,0,2.83,34.53,716.24,0,Credit card,0
101070,56,Male,East,39,Month-to-month,0.0,0.0,187.3,0,3.72,107.17,4388.17,1,Digital wallet,0
101071,29,Female,North,68,Month-to-month,41.19,38.43,168.4,0,,41.44,2828.57,1,Bank transfer,0
101072,61,Female,South,17,Month-to-month,22.66,22.96,255.9,2,4.08,58.87,917.84,0,Bank transfer,0
101073,47,Male,South,21,Month-to-month,25.12,27.05,195.5,2,2.73,81.69,1577.01,1,Mailed check,1
101074,44,Female,West,9,One year,17.13,16.15,126.8,0,4.56,100.88,893.15,0,Bank transfer,0
101075,27,Female,South,39,Month-to-month,22.72,23.05,39.7,2,1.14,40.11,1562.08,0,Bank transfer,1
101076,58,Female,North,15,Month-to-month,58.95,57.51,106.9,1,1.31,83.52,1188.79,2,Digital wallet,1
101077,27,Male,West,61,Month-to-month,15.73,3.55,169.2,1,5.18,62.25,3425.4,0,Bank transfer,1
101078,41,Male,North,21,Month-to-month,40.67,39.41,62.0,1,3.74,28.31,591.09,1,Credit card,0
101079,65,Male,West,48,Month-to-month,13.76,11.95,205.7,1,5.3,49.68,2195.51,0,Credit card,0
101080,70,Male,West,14,Month-to-month,18.09,15.5,111.9,0,3.42,34.89,478.94,0,Credit card,1
101081,74,Female,,23,One year,52.71,36.58,168.7,0,2.08,82.05,1955.72,0,Bank transfer,0
101082,72,Female,West,13,One year,27.86,26.15,168.0,1,5.3,29.4,372.03,0,Bank transfer,0
101083,49,Female,North,40,Two year,45.21,50.8,172.7,0,0.1,75.89,2804.85,0,Credit card,0
101084,29,Female,East,2,One year,20.6,18.7,82.5,0,3.7,64.59,126.57,1,Bank transfer,0
101085,65,Female,West,6,Month-to-month,20.26,17.6,257.9,1,0.1,73.28,402.29,0,Credit card,0
101086,63,Male,East,36,Month-to-month,47.64,49.36,,0,,64.85,2381.55,0,Bank transfer,0
101087,74,Male,North,39,Month-to-month,40.28,45.82,120.2,1,0.96,42.93,1639.17,0,Bank transfer,1
101088,55,Male,North,24,One year,59.01,51.17,51.1,0,2.04,74.41,1710.35,0,Digital wallet,0
101089,26,Male,South,31,Month-to-month,20.26,21.75,84.7,0,1.05,68.08,2072.91,0,Bank transfer,0
101090,46,Female,South,30,Month-to-month,35.87,17.57,82.3,2,3.39,51.96,1448.78,1,Credit card,1
101091,43,Male,East,54,Two year,26.28,23.19,37.8,1,2.22,128.9,6580.3,0,Digital wallet,0
101092,66,Male,West,32,Month-to-month,35.25,31.39,71.9,0,4.57,35.29,1074.62,1,Digital wallet,0
101093,40,Male,West,61,Month-to-month,45.91,51.92,5.9,3,1.51,77.51,4701.35,0,Mailed check,1
101094,36,Female,East,16,Two year,30.13,31.95,151.2,1,0.73,79.69,1261.05,0,Credit card,1
101095,22,Female,North,15,Month-to-month,36.29,36.94,100.4,1,1.79,57.67,794.18,2,Credit card,1
101096,65,Male,South,29,Month-to-month,43.86,39.45,174.2,1,4.96,71.08,2129.29,0,Bank transfer,1
101097,61,Male,South,6,Month-to-month,30.5,15.84,91.9,0,4.06,76.04,427.77,0,Bank transfer,1
101098,20,Male,North,48,Month-to-month,43.53,44.3,36.2,1,4.24,63.04,3117.06,0,Credit card,1
101099,42,Female,North,28,Two year,7.53,6.54,49.6,0,1.67,50.93,1357.03,0,Credit card,0
101100,45,Male,South,27,One year,26.79,25.95,108.8,0,0.52,62.89,1659.37,0,Credit card,0
101101,44,Female,North,38,Month-to-month,26.19,12.7,108.3,0,4.63,49.75,1835.69,0,Digital wallet,0
101102,70,Female,East,6,Month-to-month,2.6,2.75,71.6,0,0.43,99.19,594.94,0,Bank transfer,1
101103,26,Female,North,27,Month-to-month,40.29,21.97,69.7,1,2.51,86.78,2200.79,0,Bank transfer,0
101104,35,Male,North,70,One year,30.02,30.64,179.4,2,1.5,66.8,4668.09,0,Credit card,0
101105,28,Male,North,45,Month-to-month,16.75,8.85,28.3,1,2.61,46.3,2010.26,0,Credit card,0
101106,31,Male,East,41,Month-to-month,17.31,10.38,135.1,0,0.1,56.97,2360.13,1,Bank transfer,0
101107,69,Female,East,36,One year,70.44,74.14,,1,3.78,50.15,1775.39,0,Credit card,0
101108,71,Male,South,34,Two year,35.69,31.57,179.1,1,4.56,62.44,2160.49,0,Mailed check,1
101109,20,Male,North,67,Two year,35.02,37.73,314.1,0,4.07,24.74,1711.68,0,Credit card,0
101110,54,Male,West,67,Two year,20.81,23.66,45.0,0,0.83,50.95,3286.42,1,Digital wallet,1
101111,31,Female,East,30,Month-to-month,22.03,24.72,161.8,2,3.15,37.45,1044.1,3,Bank transfer,1
101112,28,Female,East,66,One year,46.68,40.91,157.2,2,2.24,47.32,2844.78,0,Digital wallet,0
101113,34,Male,South,6,Two year,33.1,9.29,64.4,0,2.5,110.6,631.86,2,Digital wallet,1
101114,29,Female,West,23,Month-to-month,59.75,52.56,80.8,0,4.99,56.79,1288.51,0,Digital wallet,1
101115,45,Female,West,22,Month-to-month,38.04,10.72,98.0,0,1.85,69.72,1542.27,0,Credit card,0
101116,74,Female,South,50,Month-to-month,48.98,49.18,,0,3.52,59.27,2953.13,0,Credit card,1
101117,51,Female,East,44,Two year,4.16,4.19,117.1,0,0.1,80.6,3288.45,0,Bank transfer,0
101118,59,Male,North,34,Two year,23.36,25.87,234.3,1,2.61,55.14,1824.75,1,Credit card,0
101119,46,Female,East,19,Two year,32.46,31.19,60.3,0,3.9,51.15,986.87,1,Credit card,0
101120,18,Female,South,36,Month-to-month,29.32,29.45,106.9,2,2.27,47.77,1750.66,0,Credit card,0
101121,22,Female,North,20,Two year,42.25,38.49,132.1,0,3.42,46.37,917.78,0,Digital wallet,0
101122,33,Female,West,36,Month-to-month,19.84,22.5,90.1,1,1.28,102.54,3396.12,0,Digital wallet,0
101123,31,Female,West,25,Month-to-month,9.2,8.15,54.3,0,1.8,74.51,1799.94,0,Credit card,0
101124,65,Male,North,64,One year,32.25,9.99,208.4,1,2.3,49.56,2854.7,1,Mailed check,1
101125,66,Female,West,53,One year,47.55,53.31,128.9,0,1.69,85.96,4568.08,1,Digital wallet,0
101126,66,Female,South,13,Two year,21.43,14.61,28.3,1,3.85,93.7,1165.57,0,Credit card,0
101127,54,Male,South,67,Month-to-month,51.93,58.02,74.0,0,4.14,47.14,2935.64,2,Bank transfer,0
101128,49,Male,West,47,Month-to-month,67.61,58.49,62.7,0,3.47,57.65,2530.93,0,Bank transfer,0
101129,55,Female,South,25,Month-to-month,24.97,27.03,266.3,2,0.1,65.2,1468.68,0,Mailed check,1
101130,41,Male,South,38,Month-to-month,24.62,23.42,94.7,0,2.02,45.74,1783.49,1,Bank transfer,1
101131,56,Female,East,14,Two year,15.27,5.78,239.9,0,3.76,209.69023504940347,663.51,1,Bank transfer,0
101132,63,Female,North,4,Month-to-month,20.03,7.17,145.4,1,2.25,52.64,200.73,1,Credit card,0
101133,61,Female,South,30,Month-to-month,45.75,41.97,140.6,1,2.17,254.5249451767093,1830.91,1,Digital wallet,0
