machine_id,hour,label,time_to_failure_h,failure_event,temperature_c,vibration_mm_s,pressure_kpa,hours_since_maintenance,risk_score
2,602,0,701.0,0,62.27,0.47,103.75,125,0.0001
2,603,0,700.0,0,63.11,0.414,100.2,126,0.0001
2,604,0,699.0,0,63.01,0.302,102.38,127,0.0001
2,605,0,698.0,0,64.4,0.375,95.82,128,0.0001
2,606,0,697.0,0,68.04,0.344,101.72,129,0.0001
2,607,0,696.0,0,63.08,0.496,98.44,130,0.0001
2,608,0,695.0,0,65.19,0.43,104.23,131,0.0001
2,609,0,694.0,0,63.15,0.378,101.48,132,0.0001
2,610,0,693.0,0,68.63,0.283,102.73,133,0.0001
2,611,0,692.0,0,63.9,0.487,103.59,134,0.0001
2,612,0,691.0,0,65.27,0.482,102.7,135,0.0001
2,613,0,690.0,0,64.01,0.427,98.07,136,0.0001
2,614,0,689.0,0,64.41,0.363,101.42,137,0.0001
2,615,0,688.0,0,66.28,0.495,103.15,138,0.0001
2,616,0,687.0,0,66.91,0.178,103.05,139,0.0001
2,617,0,686.0,0,64.97,0.44,98.9,140,0.0001
2,618,0,685.0,0,65.96,0.582,104.47,141,0.0001
2,619,0,684.0,0,64.87,0.524,104.22,142,0.0001
2,620,0,683.0,0,68.14,0.591,102.35,143,0.0001
2,621,0,682.0,0,65.17,0.47,102.56,144,0.0001
2,622,0,681.0,0,64.16,0.539,100.36,145,0.0001
2,623,0,680.0,0,63.63,0.491,100.64,146,0.0001
2,624,0,679.0,0,64.59,0.213,103.91,147,0.0001
2,625,0,678.0,0,65.0,0.436,103.11,148,0.0001
2,626,0,677.0,0,65.37,0.37,106.79,149,0.0001
2,627,0,676.0,0,64.23,0.562,106.37,150,0.0001
2,628,0,675.0,0,63.94,0.461,100.06,151,0.0001
2,629,0,674.0,0,66.81,0.412,99.38,152,0.0001
2,630,0,673.0,0,67.27,0.555,99.89,153,0.0001
2,631,0,672.0,0,67.04,0.473,108.48,154,0.0001
2,632,0,671.0,0,67.95,0.387,101.36,155,0.0001
2,633,0,670.0,0,63.5,0.466,102.12,156,0.0001
2,634,0,669.0,0,66.27,0.46,98.49,157,0.0001
2,635,0,668.0,0,63.61,0.612,104.76,158,0.0001
2,636,0,667.0,0,64.72,0.435,101.6,159,0.0001
2,637,0,666.0,0,65.04,0.258,104.14,160,0.0001
2,638,0,665.0,0,63.87,0.467,95.97,161,0.0001
2,639,0,664.0,0,65.4,0.603,96.67,162,0.0001
2,640,0,663.0,0,67.61,0.504,100.25,163,0.0001
2,641,0,662.0,0,62.28,0.583,102.62,164,0.0001
2,642,0,661.0,0,66.02,0.419,100.1,165,0.0001
2,643,0,660.0,0,66.5,0.341,104.15,166,0.0001
2,644,0,659.0,0,62.13,0.344,98.53,167,0.0001
2,645,0,658.0,0,67.25,0.249,99.28,168,0.0001
2,646,0,657.0,0,66.14,0.476,107.24,169,0.0001
2,647,0,656.0,0,68.17,0.521,103.65,170,0.0001
2,648,0,655.0,0,61.86,0.349,101.22,171,0.0001
2,649,0,654.0,0,64.69,0.292,99.77,172,0.0001
2,650,0,653.0,0,63.54,0.572,103.02,173,0.0001
2,651,0,652.0,0,64.43,0.418,102.7,174,0.0001
2,652,0,651.0,0,63.8,0.42,97.88,175,0.0001
2,653,0,650.0,0,66.15,0.56,102.87,176,0.0001
2,654,0,649.0,0,65.82,0.492,106.88,177,0.0001
2,655,0,648.0,0,65.35,0.298,99.49,178,0.0001
2,656,0,647.0,0,66.22,0.572,103.84,179,0.0001
2,657,0,646.0,0,66.45,0.471,98.44,180,0.0001
2,658,0,645.0,0,63.78,0.242,101.07,181,0.0001
2,659,0,644.0,0,62.65,0.461,101.59,182,0.0001
2,660,0,643.0,0,61.64,0.534,103.81,183,0.0001
2,661,0,642.0,0,62.6,0.466,103.71,184,0.0001
2,662,0,641.0,0,64.49,0.548,102.44,185,0.0001
2,663,0,640.0,0,66.84,0.471,101.59,186,0.0001
2,664,0,639.0,0,65.87,0.539,102.58,187,0.0001
2,665,0,638.0,0,64.21,0.358,101.08,188,0.0001
2,666,0,637.0,0,63.99,0.472,102.38,189,0.0001
2,667,0,636.0,0,64.83,0.448,102.38,190,0.0001
2,668,0,635.0,0,67.69,0.588,100.58,191,0.0001
2,669,0,634.0,0,65.71,0.41,101.73,192,0.0001
2,670,0,633.0,0,64.55,0.376,98.69,193,0.0001
2,671,0,632.0,0,60.71,0.471,104.81,194,0.0001
2,672,0,631.0,0,63.4,0.507,101.03,195,0.0001
2,673,0,630.0,0,65.46,0.355,101.4,196,0.0001
2,674,0,629.0,0,64.78,0.173,102.48,197,0.0001
2,675,0,628.0,0,64.73,0.161,103.52,198,0.0001
2,676,0,627.0,0,64.91,0.471,102.82,199,0.0001
2,677,0,626.0,0,64.24,0.323,100.87,200,0.0001
2,678,0,625.0,0,64.22,0.705,106.4,201,0.0001
2,679,0,624.0,0,64.11,0.399,102.72,202,0.0001
2,680,0,623.0,0,65.94,0.367,99.52,203,0.0001
2,681,0,622.0,0,68.32,0.57,98.18,204,0.0001
2,682,0,621.0,0,61.88,0.351,102.47,205,0.0001
2,683,0,620.0,0,65.91,0.407,98.02,206,0.0001
2,684,0,619.0,0,65.33,0.517,101.93,207,0.0001
2,685,0,618.0,0,64.09,0.514,101.79,208,0.0001
2,686,0,617.0,0,62.99,0.458,98.79,209,0.0001
2,687,0,616.0,0,66.63,0.501,99.51,210,0.0001
2,688,0,615.0,0,65.32,0.592,96.72,211,0.0001
2,689,0,614.0,0,64.7,0.639,98.15,212,0.0001
2,690,0,613.0,0,64.65,0.28,101.76,213,0.0001
2,691,0,612.0,0,60.74,0.257,100.62,214,0.0001
2,692,0,611.0,0,65.19,0.491,102.96,215,0.0001
2,693,0,610.0,0,66.96,0.528,103.73,216,0.0001
2,694,0,609.0,0,63.22,0.428,109.7,217,0.0001
2,695,0,608.0,0,68.93,0.544,103.73,218,0.0001
2,696,0,607.0,0,66.69,0.399,106.72,219,0.0001
2,697,0,606.0,0,64.28,0.437,107.26,220,0.0001
2,698,0,605.0,0,61.28,0.489,97.7,221,0.0001
2,699,0,604.0,0,63.79,0.436,101.06,222,0.0001
2,700,0,603.0,0,65.25,0.356,101.67,223,0.0001
2,701,0,602.0,0,62.85,0.401,98.52,224,0.0001
2,702,0,601.0,0,66.11,0.294,103.63,225,0.0001
2,703,0,600.0,0,64.21,0.411,104.83,226,0.0001
2,704,0,599.0,0,65.14,0.222,103.16,227,0.0001
2,705,0,598.0,0,59.8,0.478,100.94,228,0.0001
2,706,0,597.0,0,62.46,0.456,101.16,229,0.0001
2,707,0,596.0,0,68.51,0.394,106.72,230,0.0001
2,708,0,595.0,0,67.41,0.374,99.91,231,0.0001
2,709,0,594.0,0,67.3,0.43,102.32,232,0.0001
2,710,0,593.0,0,64.49,0.303,101.0,233,0.0001
2,711,0,592.0,0,63.24,0.264,101.2,234,0.0001
2,712,0,591.0,0,68.13,0.639,101.77,235,0.0001
2,713,0,590.0,0,65.19,0.507,105.3,236,0.0001
2,714,0,589.0,0,65.52,0.39,100.95,237,0.0001
2,715,0,588.0,0,66.97,0.757,100.37,238,0.0001
2,716,0,587.0,0,61.28,0.543,101.74,239,0.0001
2,717,0,586.0,0,65.2,0.594,102.09,240,0.0001
2,718,0,585.0,0,62.57,0.212,101.81,241,0.0001
2,719,0,584.0,0,62.87,0.481,98.76,242,0.0001
2,720,0,583.0,0,64.32,0.271,101.02,243,0.0001
2,721,0,582.0,0,64.15,0.518,105.27,244,0.0001
2,722,0,581.0,0,64.62,0.343,106.8,245,0.0001
2,723,0,580.0,0,65.6,0.52,103.45,246,0.0001
2,724,0,579.0,0,67.56,0.567,103.62,247,0.0001
2,725,0,578.0,0,66.33,0.344,100.42,248,0.0001
2,726,0,577.0,0,64.76,0.458,101.98,249,0.0001
2,727,0,576.0,0,65.51,0.45,100.87,250,0.0001
2,728,0,575.0,0,62.04,0.547,103.4,251,0.0001
2,729,0,574.0,0,63.38,0.506,102.92,252,0.0001
2,730,0,573.0,0,65.08,0.227,98.93,253,0.0001
2,731,0,572.0,0,63.87,0.64,99.79,254,0.0001
2,732,0,571.0,0,64.33,0.314,100.71,255,0.0001
2,733,0,570.0,0,65.57,0.199,94.86,256,0.0001
2,734,0,569.0,0,66.14,0.451,100.43,257,0.0001
2,735,0,568.0,0,66.69,0.563,96.7,258,0.0001
2,736,0,567.0,0,64.65,0.58,100.27,259,0.0001
2,737,0,566.0,0,64.39,0.561,101.27,260,0.0001
2,738,0,565.0,0,62.8,0.365,98.62,261,0.0001
2,739,0,564.0,0,65.95,0.24,104.44,262,0.0001
2,740,0,563.0,0,61.99,0.452,98.27,263,0.0001
2,741,0,562.0,0,64.38,0.569,104.74,264,0.0001
2,742,0,561.0,0,67.3,0.436,102.2,265,0.0001
2,743,0,560.0,0,65.37,0.521,100.94,266,0.0001
2,744,0,559.0,0,66.93,0.486,104.79,267,0.0001
2,745,0,558.0,0,65.81,0.528,100.11,268,0.0001
2,746,0,557.0,0,64.2,0.292,101.19,269,0.0001
2,747,0,556.0,0,64.64,0.547,98.79,270,0.0001
2,748,0,555.0,0,70.77,0.432,105.08,271,0.0001
2,749,0,554.0,0,66.82,0.144,101.28,272,0.0001
2,750,0,553.0,0,67.6,0.156,103.86,273,0.0001
2,751,0,552.0,0,63.3,0.391,102.49,274,0.0001
2,752,0,551.0,0,61.59,0.47,100.32,275,0.0001
2,753,0,550.0,0,63.6,0.531,110.7,276,0.0001
2,754,0,549.0,0,65.57,0.513,101.8,277,0.0001
2,755,0,548.0,0,63.65,0.478,105.73,278,0.0001
2,756,0,547.0,0,65.29,0.553,101.36,279,0.0001
2,757,0,546.0,0,69.48,0.249,103.39,280,0.0001
2,758,0,545.0,0,65.92,0.478,99.13,281,0.0001
2,759,0,544.0,0,62.9,0.418,102.17,282,0.0001
2,760,0,543.0,0,62.76,0.318,103.32,283,0.0001
2,761,0,542.0,0,66.8,0.379,100.17,284,0.0001
2,762,0,541.0,0,63.63,0.743,103.14,285,0.0001
2,763,0,540.0,0,64.82,0.567,107.65,286,0.0001
2,764,0,539.0,0,67.05,0.274,101.7,287,0.0001
2,765,0,538.0,0,64.21,0.404,98.86,288,0.0001
2,766,0,537.0,0,64.23,0.315,102.76,289,0.0001
2,767,0,536.0,0,65.01,0.276,97.63,290,0.0001
2,768,0,535.0,0,64.07,0.524,103.14,291,0.0001
2,769,0,534.0,0,64.81,0.048,100.66,292,0.0001
2,770,0,533.0,0,63.59,0.405,98.84,293,0.0001
2,771,0,532.0,0,64.15,0.365,108.7,294,0.0001
2,772,0,531.0,0,66.2,0.422,101.78,295,0.0001
2,773,0,530.0,0,64.71,0.468,100.88,296,0.0001
2,774,0,529.0,0,64.9,0.569,103.98,297,0.0001
2,775,0,528.0,0,65.49,0.605,102.46,298,0.0001
2,776,0,527.0,0,63.16,0.235,100.16,299,0.0001
2,777,0,526.0,0,64.81,0.493,104.6,300,0.0001
2,778,0,525.0,0,63.89,0.348,103.83,301,0.0001
2,779,0,524.0,0,67.05,0.388,102.75,302,0.0001
2,780,0,523.0,0,67.41,0.484,101.76,303,0.0001
2,781,0,522.0,0,61.18,0.605,103.51,304,0.0001
2,782,0,521.0,0,65.15,0.389,98.77,305,0.0001
2,783,0,520.0,0,64.75,0.432,104.65,306,0.0001
2,784,0,519.0,0,62.74,0.619,101.99,307,0.0001
2,785,0,518.0,0,67.07,0.328,102.77,308,0.0001
2,786,0,517.0,0,67.13,0.459,98.21,309,0.0001
2,787,0,516.0,0,64.33,0.51,98.39,310,0.0001
2,788,0,515.0,0,62.32,0.473,99.52,311,0.0001
2,789,0,514.0,0,66.16,0.304,97.3,312,0.0001
2,790,0,513.0,0,63.53,0.625,99.74,313,0.0001
2,791,0,512.0,0,64.92,0.475,99.52,314,0.0001
2,792,0,511.0,0,66.9,0.467,103.02,315,0.0001
2,793,0,510.0,0,61.9,0.235,95.0,316,0.0001
2,794,0,509.0,0,64.59,0.418,103.71,317,0.0001
2,795,0,508.0,0,67.61,0.415,101.23,318,0.0001
2,796,0,507.0,0,65.74,0.629,99.84,319,0.0001
2,797,0,506.0,0,66.06,0.416,101.07,320,0.0001
2,798,0,505.0,0,66.4,0.351,99.23,321,0.0001
2,799,0,504.0,0,66.13,0.443,101.25,322,0.0001
2,800,0,503.0,0,64.69,0.505,100.98,323,0.0001
2,801,0,502.0,0,66.31,0.495,105.62,324,0.0001
2,802,0,501.0,0,67.22,0.549,101.4,325,0.0001
2,803,0,500.0,0,65.15,0.375,109.05,326,0.0001
2,804,0,499.0,0,64.54,0.513,105.31,327,0.0001
2,805,0,498.0,0,62.48,0.347,100.93,328,0.0001
2,806,0,497.0,0,63.15,0.294,100.62,329,0.0001
2,807,0,496.0,0,67.27,0.533,102.0,330,0.0001
2,808,0,495.0,0,64.99,0.247,103.66,331,0.0001
2,809,0,494.0,0,65.71,0.316,102.44,332,0.0001
2,810,0,493.0,0,64.6,0.384,99.45,333,0.0001
2,811,0,492.0,0,63.73,0.333,103.08,334,0.0001
2,812,0,491.0,0,65.6,0.485,101.47,335,0.0001
2,813,0,490.0,0,64.21,0.691,97.27,336,0.0001
2,814,0,489.0,0,67.1,0.489,102.1,337,0.0001
2,815,0,488.0,0,64.03,0.42,98.96,338,0.0001
2,816,0,487.0,0,62.45,0.433,97.78,339,0.0001
2,817,0,486.0,0,66.46,0.58,93.32,340,0.0001
2,818,0,485.0,0,62.15,0.479,102.46,341,0.0001
2,819,0,484.0,0,65.15,0.497,103.79,342,0.0001
2,820,0,483.0,0,66.51,0.661,102.0,343,0.0001
2,821,0,482.0,0,66.5,0.252,101.6,344,0.0001
2,822,0,481.0,0,62.76,0.614,107.77,345,0.0001
2,823,0,480.0,0,65.93,0.291,101.65,346,0.0001
2,824,0,479.0,0,65.01,0.471,104.66,347,0.0001
2,825,0,478.0,0,66.67,0.129,105.35,348,0.0001
2,826,0,477.0,0,64.06,0.38,105.48,349,0.0001
2,827,0,476.0,0,64.48,0.283,98.63,350,0.0001
2,828,0,475.0,0,65.06,0.556,105.69,351,0.0001
2,829,0,474.0,0,64.65,0.391,106.0,352,0.0001
2,830,0,473.0,0,64.13,0.622,102.53,353,0.0001
2,831,0,472.0,0,65.39,0.419,102.68,354,0.0001
2,832,0,471.0,0,64.12,0.366,101.6,355,0.0001
2,833,0,470.0,0,63.79,0.484,102.16,356,0.0001
2,834,0,469.0,0,64.49,0.423,101.37,357,0.0001
2,835,0,468.0,0,68.09,0.446,100.46,358,0.0001
2,836,0,467.0,0,64.43,0.527,101.44,359,0.0001
2,837,0,466.0,0,64.69,0.416,102.35,360,0.0001
2,838,0,465.0,0,65.66,0.5,97.85,361,0.0001
2,839,0,464.0,0,63.04,0.132,103.94,362,0.0001
2,840,0,463.0,0,66.95,0.603,102.3,363,0.0001
2,841,0,462.0,0,67.02,0.443,101.64,364,0.0001
2,842,0,461.0,0,62.18,0.353,100.46,365,0.0001
2,843,0,460.0,0,66.61,0.646,100.77,366,0.0001
2,844,0,459.0,0,65.63,0.48,100.01,367,0.0001
2,845,0,458.0,0,61.86,0.357,98.35,368,0.0001
2,846,0,457.0,0,64.39,0.43,101.49,369,0.0001
2,847,0,456.0,0,64.65,0.505,99.61,370,0.0001
2,848,0,455.0,0,66.55,0.247,102.09,371,0.0001
2,849,0,454.0,0,65.65,0.352,97.95,372,0.0001
2,850,0,453.0,0,66.1,0.366,103.88,373,0.0001
2,851,0,452.0,0,66.33,0.446,101.93,374,0.0001
2,852,0,451.0,0,66.73,0.492,99.6,375,0.0001
2,853,0,450.0,0,65.25,0.513,102.44,376,0.0001
2,854,0,449.0,0,65.29,0.429,101.64,377,0.0001
2,855,0,448.0,0,63.27,0.276,104.74,378,0.0001
2,856,0,447.0,0,63.81,0.473,98.19,379,0.0001
2,857,0,446.0,0,65.23,0.348,109.32,380,0.0001
2,858,0,445.0,0,63.12,0.331,104.28,381,0.0001
2,859,0,444.0,0,66.99,0.195,102.56,382,0.0001
2,860,0,443.0,0,66.52,0.301,103.63,383,0.0001
2,861,0,442.0,0,64.01,0.327,101.06,384,0.0001
2,862,0,441.0,0,64.12,0.281,107.49,385,0.0001
2,863,0,440.0,0,64.13,0.358,104.05,386,0.0001
2,864,0,439.0,0,64.82,0.606,101.26,387,0.0001
2,865,0,438.0,0,65.58,0.458,102.34,388,0.0001
2,866,0,437.0,0,64.58,0.434,106.09,389,0.0001
2,867,0,436.0,0,63.73,0.381,101.07,390,0.0001
2,868,0,435.0,0,65.97,0.494,104.25,391,0.0001
2,869,0,434.0,0,62.55,0.477,101.49,392,0.0001
2,870,0,433.0,0,64.44,0.466,97.04,393,0.0001
2,871,0,432.0,0,65.44,0.464,98.39,394,0.0001
2,872,0,431.0,0,64.78,0.631,100.97,395,0.0001
2,873,0,430.0,0,66.01,0.42,99.92,396,0.0001
2,874,0,429.0,0,63.31,0.399,105.15,397,0.0001
2,875,0,428.0,0,66.4,0.363,104.4,398,0.0001
2,876,0,427.0,0,64.72,0.364,102.99,399,0.0001
2,877,0,426.0,0,63.32,0.26,105.13,400,0.0001
2,878,0,425.0,0,61.69,0.511,98.16,401,0.0001
2,879,0,424.0,0,64.9,0.423,100.84,402,0.0001
2,880,0,423.0,0,61.06,0.434,101.84,403,0.0001
2,881,0,422.0,0,63.35,0.439,104.39,404,0.0001
2,882,0,421.0,0,63.67,0.477,99.09,405,0.0001
2,883,0,420.0,0,65.63,0.523,108.06,406,0.0001
2,884,0,419.0,0,66.56,0.498,105.41,407,0.0001
2,885,0,418.0,0,63.19,0.574,100.59,408,0.0001
2,886,0,417.0,0,63.85,0.577,102.52,409,0.0001
2,887,0,416.0,0,67.31,0.276,102.61,410,0.0001
2,888,0,415.0,0,64.02,0.415,97.24,411,0.0001
2,889,0,414.0,0,66.62,0.472,99.52,412,0.0001
2,890,0,413.0,0,62.57,0.345,105.39,413,0.0001
2,891,0,412.0,0,64.79,0.408,103.17,414,0.0001
2,892,0,411.0,0,64.99,0.475,103.78,415,0.0001
2,893,0,410.0,0,65.56,0.552,99.03,416,0.0001
2,894,0,409.0,0,65.08,0.406,102.23,417,0.0001
2,895,0,408.0,0,64.9,0.373,101.11,418,0.0001
2,896,0,407.0,0,66.65,0.383,98.92,419,0.0001
2,897,0,406.0,0,66.03,0.563,101.31,420,0.0001
2,898,0,405.0,0,65.21,0.35,101.48,421,0.0001
2,899,0,404.0,0,66.94,0.544,102.35,422,0.0001
2,900,0,403.0,0,64.5,0.258,102.76,423,0.0001
2,901,0,402.0,0,65.8,0.574,106.93,424,0.0001
2,902,0,401.0,0,65.66,0.562,99.26,425,0.0001
2,903,0,400.0,0,67.12,0.552,105.33,426,0.0001
2,904,0,399.0,0,66.19,0.503,105.62,427,0.0001
2,905,0,398.0,0,63.83,0.526,104.65,428,0.0001
2,906,0,397.0,0,63.62,0.315,103.07,429,0.0001
2,907,0,396.0,0,65.23,0.522,103.59,430,0.0001
2,908,0,395.0,0,63.66,0.49,104.77,431,0.0001
2,909,0,394.0,0,64.39,0.418,99.27,432,0.0001
2,910,0,393.0,0,66.45,0.68,98.69,433,0.0001
2,911,0,392.0,0,66.36,0.557,100.66,434,0.0001
2,912,0,391.0,0,64.37,0.329,100.12,435,0.0001
2,913,0,390.0,0,65.31,0.528,102.32,436,0.0001
2,914,0,389.0,0,66.53,0.476,99.19,437,0.0001
2,915,0,388.0,0,67.57,0.59,100.31,438,0.0001
2,916,0,387.0,0,68.14,0.507,102.37,439,0.0001
2,917,0,386.0,0,68.4,0.16,98.14,440,0.0001
2,918,0,385.0,0,66.28,0.424,99.74,441,0.0001
2,919,0,384.0,0,67.68,0.51,98.94,442,0.0001
2,920,0,383.0,0,63.88,0.552,106.41,443,0.0001
2,921,0,382.0,0,61.53,0.482,101.13,444,0.0001
2,922,0,381.0,0,61.98,0.434,98.16,445,0.0001
2,923,0,380.0,0,64.11,0.643,103.32,446,0.0001
2,924,0,379.0,0,66.42,0.524,102.94,447,0.0001
2,925,0,378.0,0,66.76,0.317,101.2,448,0.0001
2,926,0,377.0,0,66.55,0.369,101.01,449,0.0001
2,927,0,376.0,0,67.18,0.634,100.61,450,0.0001
2,928,0,375.0,0,63.63,0.523,102.75,451,0.0001
2,929,0,374.0,0,63.88,0.524,103.44,452,0.0001
2,930,0,373.0,0,65.21,0.799,105.41,453,0.0001
2,931,0,372.0,0,66.5,0.574,109.32,454,0.0001
2,932,0,371.0,0,67.0,0.371,102.88,455,0.0001
2,933,0,370.0,0,65.2,0.388,102.74,456,0.0001
2,934,0,369.0,0,65.51,0.448,100.91,457,0.0001
2,935,0,368.0,0,66.53,0.268,104.12,458,0.0001
2,936,0,367.0,0,65.09,0.487,96.3,459,0.0001
2,937,0,366.0,0,68.03,0.252,99.99,460,0.0001
2,938,0,365.0,0,66.21,0.384,101.11,461,0.0001
2,939,0,364.0,0,61.15,0.404,102.63,462,0.0001
2,940,0,363.0,0,66.27,0.421,102.64,463,0.0001
2,941,0,362.0,0,65.85,0.376,100.27,464,0.0001
2,942,0,361.0,0,68.53,0.355,105.13,465,0.0001
2,943,0,360.0,0,65.2,0.628,100.55,466,0.0001
2,944,0,359.0,0,65.99,0.494,101.56,467,0.0001
2,945,0,358.0,0,65.63,0.365,101.92,468,0.0001
2,946,0,357.0,0,64.38,0.545,101.89,469,0.0001
2,947,0,356.0,0,62.63,0.412,101.87,470,0.0001
2,948,0,355.0,0,63.49,0.612,103.1,471,0.0001
2,949,0,354.0,0,66.57,0.366,101.14,472,0.0001
2,950,0,353.0,0,66.86,0.287,103.01,473,0.0001
2,951,0,352.0,0,65.24,0.397,102.33,474,0.0001
2,952,0,351.0,0,63.18,0.482,99.13,475,0.0001
2,953,0,350.0,0,62.83,0.62,100.39,476,0.0001
2,954,0,349.0,0,61.35,0.57,100.22,477,0.0001
2,955,0,348.0,0,58.86,0.449,104.39,478,0.0001
2,956,0,347.0,0,65.7,0.658,101.81,479,0.0001
2,957,0,346.0,0,66.14,0.337,102.52,480,0.0001
2,958,0,345.0,0,67.79,0.515,102.51,481,0.0001
2,959,0,344.0,0,61.59,0.411,98.95,482,0.0001
2,960,0,343.0,0,66.46,0.368,103.0,483,0.0001
2,961,0,342.0,0,63.31,0.678,99.23,484,0.0001
2,962,0,341.0,0,65.33,0.766,102.65,485,0.0001
2,963,0,340.0,0,63.54,0.528,104.56,486,0.0001
2,964,0,339.0,0,66.63,0.223,102.65,487,0.0001
2,965,0,338.0,0,61.31,0.68,102.29,488,0.0001
2,966,0,337.0,0,64.27,0.535,103.32,489,0.0001
2,967,0,336.0,0,62.98,0.648,101.52,490,0.0001
2,968,0,335.0,0,61.97,0.621,105.9,491,0.0001
2,969,0,334.0,0,67.32,0.521,99.92,492,0.0001
2,970,0,333.0,0,66.75,0.676,104.13,493,0.0001
2,971,0,332.0,0,67.94,0.364,104.64,494,0.0001
2,972,0,331.0,0,66.76,0.279,98.1,495,0.0001
2,973,0,330.0,0,63.81,0.466,103.25,496,0.0001
2,974,0,329.0,0,64.69,0.448,101.85,497,0.0001
2,975,0,328.0,0,65.25,0.526,103.36,498,0.0001
2,976,0,327.0,0,65.0,0.487,101.01,499,0.0001
2,977,0,326.0,0,66.51,0.396,106.2,500,0.0001
2,978,0,325.0,0,65.05,0.489,100.25,501,0.0001
2,979,0,324.0,0,64.48,0.476,102.18,502,0.0001
2,980,0,323.0,0,63.99,0.318,102.23,503,0.0001
2,981,0,322.0,0,65.37,0.522,105.23,504,0.0001
2,982,0,321.0,0,64.54,0.219,101.78,505,0.0001
2,983,0,320.0,0,61.8,0.303,104.69,506,0.0001
2,984,0,319.0,0,66.11,0.38,100.56,507,0.0001
2,985,0,318.0,0,64.94,0.247,103.33,508,0.0001
2,986,0,317.0,0,64.47,0.676,99.5,509,0.0001
2,987,0,316.0,0,66.89,0.375,104.67,510,0.0001
2,988,0,315.0,0,63.35,0.544,101.04,511,0.0001
2,989,0,314.0,0,63.62,0.439,103.32,512,0.0001
2,990,0,313.0,0,65.82,0.645,104.18,513,0.0001
2,991,0,312.0,0,60.38,0.409,97.18,514,0.0001
2,992,0,311.0,0,64.41,0.531,98.81,515,0.0001
2,993,0,310.0,0,62.99,0.474,101.42,516,0.0001
2,994,0,309.0,0,67.94,0.495,103.47,517,0.0001
2,995,0,308.0,0,68.24,0.397,102.14,518,0.0001
2,996,0,307.0,0,63.32,0.488,104.72,519,0.0001
2,997,0,306.0,0,67.56,0.453,100.37,520,0.0001
2,998,0,305.0,0,63.73,0.29,102.45,521,0.0001
2,999,0,304.0,0,67.54,0.173,96.72,522,0.0001
2,1000,0,303.0,0,67.62,0.264,102.97,523,0.0001
2,1001,0,302.0,0,62.85,0.551,104.1,524,0.0001
2,1002,0,301.0,0,65.41,0.556,102.28,525,0.0001
2,1003,0,300.0,0,66.12,0.676,104.9,526,0.0001
2,1004,0,299.0,0,63.93,0.361,101.56,527,0.0001
2,1005,0,298.0,0,64.7,0.466,100.65,528,0.0001
2,1006,0,297.0,0,66.29,0.462,103.07,529,0.0001
2,1007,0,296.0,0,65.13,0.532,99.18,530,0.0001
2,1008,0,295.0,0,67.96,0.5,103.29,531,0.0001
2,1009,0,294.0,0,66.22,0.588,104.01,532,0.0001
2,1010,0,293.0,0,65.55,0.437,98.07,533,0.0001
2,1011,0,292.0,0,65.51,0.421,101.4,534,0.0001
2,1012,0,291.0,0,69.46,0.236,102.32,535,0.0001
2,1013,0,290.0,0,67.31,0.574,105.28,536,0.0001
2,1014,0,289.0,0,62.85,0.344,103.74,537,0.0001
2,1015,0,288.0,0,64.6,0.665,102.76,538,0.0001
2,1016,0,287.0,0,65.49,0.512,101.52,539,0.0001
2,1017,0,286.0,0,65.36,0.379,102.11,540,0.0001
2,1018,0,285.0,0,64.28,0.49,98.66,541,0.0001
2,1019,0,284.0,0,62.46,0.515,102.77,542,0.0001
2,1020,0,283.0,0,63.42,0.433,99.59,543,0.0001
2,1021,0,282.0,0,68.82,0.273,106.49,544,0.0001
2,1022,0,281.0,0,63.67,0.511,101.56,545,0.0001
2,1023,0,280.0,0,64.47,0.573,104.25,546,0.0001
2,1024,0,279.0,0,64.64,0.351,107.4,547,0.0001
2,1025,0,278.0,0,67.68,0.477,101.48,548,0.0001
2,1026,0,277.0,0,65.69,0.47,105.21,549,0.0001
2,1027,0,276.0,0,63.42,0.463,100.26,550,0.0001
2,1028,0,275.0,0,67.51,0.677,101.99,551,0.0001
2,1029,0,274.0,0,66.13,0.629,101.48,552,0.0001
2,1030,0,273.0,0,63.48,0.586,103.49,553,0.0001
2,1031,0,272.0,0,64.79,0.636,102.82,554,0.0001
2,1032,0,271.0,0,61.96,0.502,102.08,555,0.0001
2,1033,0,270.0,0,68.55,0.459,101.71,556,0.0001
2,1034,0,269.0,0,65.95,0.49,98.71,557,0.0001
2,1035,0,268.0,0,65.38,0.422,105.74,558,0.0001
2,1036,0,267.0,0,69.49,0.327,99.82,559,0.0001
2,1037,0,266.0,0,63.65,0.382,100.5,560,0.0001
2,1038,0,265.0,0,65.26,0.592,98.98,561,0.0001
2,1039,0,264.0,0,62.4,0.24,104.99,562,0.0001
2,1040,0,263.0,0,67.56,0.277,98.15,563,0.0001
2,1041,0,262.0,0,65.4,0.592,104.77,564,0.0001
2,1042,0,261.0,0,65.52,0.543,103.05,565,0.0001
2,1043,0,260.0,0,64.17,0.69,102.23,566,0.0001
2,1044,0,259.0,0,63.17,0.405,98.38,567,0.0001
2,1045,0,258.0,0,65.2,0.593,99.07,568,0.0001
2,1046,0,257.0,0,67.2,0.713,103.18,569,0.0001
2,1047,0,256.0,0,63.09,0.359,101.4,570,0.0001
2,1048,0,255.0,0,62.86,0.311,101.59,571,0.0001
2,1049,0,254.0,0,64.85,0.534,99.24,572,0.0001
